,EMB_ID,PROD_ID,NR_REGISTO,DESCR,GRUPO_HOM_COD,QUANT_TOT,UNID_QUANT_TOT_ID,QUANTIDADE,UNID_QUANT_ID,TIPO_EMB_ID,ACOND_PRIMARIO_ID,TIPO_TRATAMENTO_ID,ESTADO_EMB_ID,IND_EMB_UNITARIA,IND_EMB_HOSPITALAR,IND_DISP_SEGURANCA,PEM_AMB,PEM_AMB_MS,PEM_AMB_BIO,PEM_AMB_BIO_MS,CNPEM,CHNM_COD,CDM,REFERENCIA,CARACT_ESPECIFICAS,Dosagem,Nome,ind_generico,form_farm_descr,Forma_farm_id,tipo_emb_descr,Tipo_prod_descr,Grupo_hom_descr,Estado_AIM_descr,Class_Disp_descr,Titular_AIM_descr,DCIPT_descr,DCIPT_ID,full_name,numerator_value,numerator_unit,denominator_value,denominator_unit,DCIPT_descr_parse,routes_id,routes_descr,edqm_routes_id,edqm_routes_descr_en,atc_code,atc_descr,edqm_dose_form_id,edqm_dose_form_descr_en,edqm_dose_form_descr_pt,mapping_term
2011,87921,34787,5536289,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Jaba 5 mg comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Jaba Recordati, S.A.",Amlodipina,174,Amlodipina Jaba 5 mg comprimidos 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2012,87922,34788,5536487,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Jaba 10 mg comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Jaba Recordati, S.A.",Amlodipina,174,Amlodipina Jaba 10 mg comprimidos 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2013,87988,36018,5537097,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Azevedos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Azevedos - Indústria Farmacêutica, S.A.",Amlodipina,174,Amlodipina Azevedos 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2069,91168,29063,5684998,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Mibral,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Pentafarma - Sociedade Técnico-Medicinal, S.A.",Amlodipina,174,Amlodipina Mibral 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2070,91169,29064,5684899,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Mibral,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Pentafarma - Sociedade Técnico-Medicinal, S.A.",Amlodipina,174,Amlodipina Mibral 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2071,91170,29059,5684790,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Farmoz 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Farmoz - Sociedade Técnico Medicinal, S.A.",Amlodipina,174,Amlodipina Farmoz 5 mg Comprimidos 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2072,91171,29060,5684691,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Farmoz 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Farmoz - Sociedade Técnico Medicinal, S.A.",Amlodipina,174,Amlodipina Farmoz 10 mg Comprimidos 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2073,91172,29061,5684592,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Basi,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Laboratórios Basi - Indústria Farmacêutica, S.A",Amlodipina,174,Amlodipina Basi 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2074,91173,29062,5684493,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Basi,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Laboratórios Basi - Indústria Farmacêutica, S.A",Amlodipina,174,Amlodipina Basi 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2088,92303,37097,5726286,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Amlocor 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Atral, S.A.",Amlodipina,174,Amlodipina Amlocor 5 mg Comprimidos 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2089,92385,37094,5726385,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Atral,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Laboratórios Atral, S.A.",Amlodipina,174,Amlodipina Atral 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2093,92921,36894,5745393,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina GP 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"GP - Genéricos Portugueses, Lda.",Amlodipina,174,Amlodipina GP 5 mg Comprimidos 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2094,92922,36895,5745492,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina GP 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"GP - Genéricos Portugueses, Lda.",Amlodipina,174,Amlodipina GP 10 mg Comprimidos 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2127,95877,6249,5828884,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Norvasc,N,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,Upjohn EESV,Amlodipina,174,Norvasc 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2128,95883,6250,5829486,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Norvasc,N,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,Upjohn EESV,Amlodipina,174,Norvasc 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2129,95884,6249,5829585,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Norvasc,N,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,Upjohn EESV,Amlodipina,174,Norvasc 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2136,96525,41890,5999784,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Sandoz,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Amlodipina,174,Amlodipina Sandoz 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2137,96530,41890,5999883,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Sandoz,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Amlodipina,174,Amlodipina Sandoz 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2138,96535,41890,5999982,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Sandoz,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Amlodipina,174,Amlodipina Sandoz 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2139,96539,41890,5000013,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Sandoz,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Amlodipina,174,Amlodipina Sandoz 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2140,96542,41890,5000021,Frasco - 20 unidade(s),GH0000,20.0,32,,,,8,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Sandoz,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Amlodipina,174,Amlodipina Sandoz 5 mg Comprimido Frasco - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2141,96545,41890,5000039,Frasco - 60 unidade(s),GH0000,60.0,32,,,,8,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Sandoz,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Amlodipina,174,Amlodipina Sandoz 5 mg Comprimido Frasco - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2142,96579,41893,5000120,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Sandoz,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Amlodipina,174,Amlodipina Sandoz 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2143,96585,41893,5000138,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Sandoz,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Amlodipina,174,Amlodipina Sandoz 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2144,96590,41893,5000146,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Sandoz,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Amlodipina,174,Amlodipina Sandoz 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2145,96593,41893,5000153,Blister - 60 unidade(s),GH0000,60.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Sandoz,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Amlodipina,174,Amlodipina Sandoz 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2146,96596,41893,5000161,Frasco - 20 unidade(s),GH0000,20.0,32,,,,8,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Sandoz,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Amlodipina,174,Amlodipina Sandoz 10 mg Comprimido Frasco - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2147,96599,41893,5000179,Frasco - 60 unidade(s),GH0000,60.0,32,,,,8,2,0,N,N,S,N,N,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Sandoz,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Sandoz Farmacêutica, Lda.",Amlodipina,174,Amlodipina Sandoz 10 mg Comprimido Frasco - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2195,100129,42475,5026737,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Ratiopharm,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Ratiopharm 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2196,100136,42475,5026745,Blister - 60 unidade(s),GH0151,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013343.0,10017457,,,,5 mg,Amlodipina Ratiopharm,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [21-60] unidades,Autorizado,MSRM,"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Ratiopharm 5 mg Comprimido Blister - 60 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2197,100153,42476,5026752,Blister - 60 unidade(s),GH0147,60.0,32,,,,7,2,0,N,N,S,S,S,N,N,50013360.0,10014774,,,,10 mg,Amlodipina Ratiopharm,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 10 mg | [21-60] unidades,Autorizado,MSRM,"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.",Amlodipina,174,Amlodipina Ratiopharm 10 mg Comprimido Blister - 60 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2258,103192,35455,5987698,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Drime,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Confar - Consórcio Farmacêutico, Lda.",Amlodipina,174,Amlodipina Drime 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2259,103193,35456,5987797,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Drime,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Confar - Consórcio Farmacêutico, Lda.",Amlodipina,174,Amlodipina Drime 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2302,107870,36772,5019211,Blister - 20 unidade(s),GH0150,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina Wynn,S,Comprimido,271,,Medicamento Uso Humano,Amlodipina | A101 | Oral | 5 mg | [1-20] unidades,Autorizado,MSRM,"Axone, Lda.",Amlodipina,174,Amlodipina Wynn 5 mg Comprimido Blister - 20 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2303,107871,36773,5019229,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Wynn,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Axone, Lda.",Amlodipina,174,Amlodipina Wynn 10 mg Comprimido Blister - 20 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2335,111480,36635,5037064,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013327.0,10017457,,,,5 mg,Amlodipina Tecnimede 5 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Tecnimede - Sociedade Técnico-Medicinal, S.A.",Amlodipina,174,Amlodipina Tecnimede 5 mg Comprimidos 5 mg Comprimido Blister - 28 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2336,111481,36636,5037072,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50024647.0,10014774,,,,10 mg,Amlodipina Tecnimede 10 mg Comprimidos,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Tecnimede - Sociedade Técnico-Medicinal, S.A.",Amlodipina,174,Amlodipina Tecnimede 10 mg Comprimidos 10 mg Comprimido Blister - 14 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2354,113132,44855,5119656,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013327.0,10017457,,,,5 mg,Amlodipina Vir,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vir Portugal, Lda.",Amlodipina,174,Amlodipina Vir 5 mg Comprimido Blister - 30 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2355,113133,44855,5119706,Blister - 500 unidade(s),GH0000,500.0,32,,,,7,2,0,N,N,S,N,N,N,N,50038915.0,10017457,,,,5 mg,Amlodipina Vir,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vir Portugal, Lda.",Amlodipina,174,Amlodipina Vir 5 mg Comprimido Blister - 500 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2356,113134,44856,5119730,Blister - 30 unidade(s),GH0000,30.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013351.0,10014774,,,,10 mg,Amlodipina Vir,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vir Portugal, Lda.",Amlodipina,174,Amlodipina Vir 10 mg Comprimido Blister - 30 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2357,113135,44856,5119763,Blister - 500 unidade(s),GH0000,500.0,32,,,,7,2,0,N,N,S,N,N,N,N,50038923.0,10014774,,,,10 mg,Amlodipina Vir,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vir Portugal, Lda.",Amlodipina,174,Amlodipina Vir 10 mg Comprimido Blister - 500 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2543,119081,45760,5135207,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013335.0,10017457,,,,5 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 5 mg Comprimido Blister - 14 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2544,119082,45760,5135215,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013327.0,10017457,,,,5 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 5 mg Comprimido Blister - 28 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2545,119083,45760,5135223,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50013343.0,10017457,,,,5 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 5 mg Comprimido Blister - 56 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2546,119084,45760,5135231,Blister - 84 unidade(s),GH0000,84.0,32,,,,7,2,0,N,N,S,N,N,N,N,50040103.0,10017457,,,,5 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 5 mg Comprimido Blister - 84 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2547,119085,45760,5135249,Frasco - 100 unidade(s),GH0000,100.0,32,,,,8,2,0,N,N,S,N,N,N,N,50024639.0,10017457,,,,5 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 5 mg Comprimido Frasco - 100 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2548,119086,45760,5135256,Frasco - 250 unidade(s),GH0000,250.0,32,,,,8,2,0,N,N,S,N,N,N,N,50040138.0,10017457,,,,5 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 5 mg Comprimido Frasco - 250 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2549,119087,45760,5135264,Frasco - 500 unidade(s),GH0000,500.0,32,,,,8,2,0,N,N,S,N,N,N,N,50038915.0,10017457,,,,5 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 5 mg Comprimido Frasco - 500 unidade(s),5,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
2550,119088,45761,5135348,Frasco - 250 unidade(s),GH0000,250.0,32,,,,8,2,0,N,N,S,N,N,N,N,50040200.0,10014774,,,,10 mg,Amlodipina IPCA,S,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MSRM,"IPCA - Produtos Farmacêuticos Unipessoal, Lda.",Amlodipina,174,Amlodipina IPCA 10 mg Comprimido Frasco - 250 unidade(s),10,mg,,,Amlodipina,48,Via oral,20053000.0,Oral use,C08CA01,amlodipine,10219000.0,Tablet,Comprimido,Comprimido
