,EMB_ID,PROD_ID,NR_REGISTO,DESCR,GRUPO_HOM_COD,QUANT_TOT,UNID_QUANT_TOT_ID,QUANTIDADE,UNID_QUANT_ID,TIPO_EMB_ID,ACOND_PRIMARIO_ID,TIPO_TRATAMENTO_ID,ESTADO_EMB_ID,IND_EMB_UNITARIA,IND_EMB_HOSPITALAR,IND_DISP_SEGURANCA,PEM_AMB,PEM_AMB_MS,PEM_AMB_BIO,PEM_AMB_BIO_MS,CNPEM,CHNM_COD,CDM,REFERENCIA,CARACT_ESPECIFICAS,Dosagem,Nome,ind_generico,form_farm_descr,Forma_farm_id,tipo_emb_descr,Tipo_prod_descr,Grupo_hom_descr,Estado_AIM_descr,Class_Disp_descr,Titular_AIM_descr,DCIPT_descr,DCIPT_ID,full_name,numerator_value,numerator_unit,denominator_value,denominator_unit,DCIPT_descr_parse,routes_id,routes_descr,edqm_routes_id,edqm_routes_descr_en,atc_code,atc_descr,edqm_dose_form_id,edqm_dose_form_descr_en,edqm_dose_form_descr_pt,mapping_term
3972,2012299,585347,5630157,Frasco - 1 unidade(s) - 200 ml,GH0000,1.0,32,200.0,12.0,,8,1,0,N,N,N,N,N,N,N,50057642.0,10107399,,,,40 mg/ml,Nurofen Morango,N,Suspensão oral,5,,Medicamento Uso Humano,,Autorizado,MNSRM,"Reckitt Benckiser Healthcare, Lda.",Ibuprofeno,71,Nurofen Morango 40 mg/ml Suspensão oral Frasco - 1 unidade(s) - 200 ml,40,mg,1,ml,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10106000.0,Oral suspension,Suspensão oral,Suspensão oral
3973,2017592,583021,5633235,Bisnaga - 1 unidade(s) - 60 g,GH0000,1.0,32,60.0,2.0,,58,1,0,N,N,N,N,N,N,N,50008307.0,10043434,,,,10 mg/g,Dicipan,N,Gel,84,,Medicamento Uso Humano,,Autorizado,MNSRM,"Phagecon - Serviços e Consultoria Farmacêutica, Lda.",Diclofenac,46,Dicipan 10 mg/g Gel Bisnaga - 1 unidade(s) - 60 g,10,mg,1,g,Diclofenac,3,Uso cutâneo,20003000.0,Cutaneous use,M02AA15,diclofenac,10503000.0,Gel,Gel,Gel
3974,2017593,583021,5633243,Bisnaga - 1 unidade(s) - 30 g,GH0000,1.0,32,30.0,2.0,,58,1,0,N,N,N,N,N,N,N,50137018.0,10111690,,,,10 mg/g,Dicipan,N,Gel,84,,Medicamento Uso Humano,,Autorizado,MNSRM,"Phagecon - Serviços e Consultoria Farmacêutica, Lda.",Diclofenac,46,Dicipan 10 mg/g Gel Bisnaga - 1 unidade(s) - 30 g,10,mg,1,g,Diclofenac,3,Uso cutâneo,20003000.0,Cutaneous use,M02AA15,diclofenac,10503000.0,Gel,Gel,Gel
3975,2017636,587065,5646161,Blister - 14 unidade(s),GH0000,14.0,32,,,,7,2,0,N,N,S,N,N,N,N,50008692.0,10005864,,,,20 mg,Omeprazol Vitória,S,Cápsula gastrorresistente,31,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vitória, S.A.",Omeprazol,92,Omeprazol Vitória 20 mg Cápsula gastrorresistente Blister - 14 unidade(s),20,mg,,,Omeprazol,48,Via oral,20053000.0,Oral use,A02BC01,omeprazole,12120.0,Gastro-resistant capsule,Cápsula gastrorresistente,Cápsula gastrorresistente
3976,2017637,587065,5646179,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50008706.0,10005864,,,,20 mg,Omeprazol Vitória,S,Cápsula gastrorresistente,31,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vitória, S.A.",Omeprazol,92,Omeprazol Vitória 20 mg Cápsula gastrorresistente Blister - 28 unidade(s),20,mg,,,Omeprazol,48,Via oral,20053000.0,Oral use,A02BC01,omeprazole,12120.0,Gastro-resistant capsule,Cápsula gastrorresistente,Cápsula gastrorresistente
3977,2017638,587065,5646203,Blister - 56 unidade(s),GH0000,56.0,32,,,,7,2,0,N,N,S,N,N,N,N,50008714.0,10005864,,,,20 mg,Omeprazol Vitória,S,Cápsula gastrorresistente,31,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vitória, S.A.",Omeprazol,92,Omeprazol Vitória 20 mg Cápsula gastrorresistente Blister - 56 unidade(s),20,mg,,,Omeprazol,48,Via oral,20053000.0,Oral use,A02BC01,omeprazole,12120.0,Gastro-resistant capsule,Cápsula gastrorresistente,Cápsula gastrorresistente
3978,2017639,587065,5646211,Blister - 14 unidade(s),GH0119,14.0,32,,,,7,2,0,N,N,S,S,S,N,N,50008692.0,10005864,,,,20 mg,Omeprazol Vitória,S,Cápsula gastrorresistente,31,,Medicamento Uso Humano,Omeprazol | A103 | Oral | 20 mg | [1-20] unidades,Autorizado,MSRM,"Laboratórios Vitória, S.A.",Omeprazol,92,Omeprazol Vitória 20 mg Cápsula gastrorresistente Blister - 14 unidade(s),20,mg,,,Omeprazol,48,Via oral,20053000.0,Oral use,A02BC01,omeprazole,12120.0,Gastro-resistant capsule,Cápsula gastrorresistente,Cápsula gastrorresistente
3979,2017640,587065,5646229,Blister - 28 unidade(s),GH0000,28.0,32,,,,7,2,0,N,N,S,N,N,N,N,50008706.0,10005864,,,,20 mg,Omeprazol Vitória,S,Cápsula gastrorresistente,31,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Vitória, S.A.",Omeprazol,92,Omeprazol Vitória 20 mg Cápsula gastrorresistente Blister - 28 unidade(s),20,mg,,,Omeprazol,48,Via oral,20053000.0,Oral use,A02BC01,omeprazole,12120.0,Gastro-resistant capsule,Cápsula gastrorresistente,Cápsula gastrorresistente
3980,2017641,587065,5646237,Blister - 56 unidade(s),GH0120,56.0,32,,,,7,2,0,N,N,S,S,S,N,N,50008714.0,10005864,,,,20 mg,Omeprazol Vitória,S,Cápsula gastrorresistente,31,,Medicamento Uso Humano,Omeprazol | A103 | Oral | 20 mg | [21-60] unidades,Autorizado,MSRM,"Laboratórios Vitória, S.A.",Omeprazol,92,Omeprazol Vitória 20 mg Cápsula gastrorresistente Blister - 56 unidade(s),20,mg,,,Omeprazol,48,Via oral,20053000.0,Oral use,A02BC01,omeprazole,12120.0,Gastro-resistant capsule,Cápsula gastrorresistente,Cápsula gastrorresistente
3981,2020151,55760,5619812,Blister - 63 unidade(s),GH0922,63.0,32,,,,7,2,0,N,N,S,S,S,N,N,50043960.0,10079601,,,,3 mg + 0.02 mg,Drospirenona + Etinilestradiol Mylan,S,Comprimido revestido por película,39,,Medicamento Uso Humano,Drospirenona + Etinilestradiol | A101 | Oral | 3 mg + 0.02 mg | 3 CICLOS [63-84] ,Autorizado,MSRM,"Mylan, Lda.",Drospirenona + Etinilestradiol,1495,Drospirenona + Etinilestradiol Mylan 3 mg + 0.02 mg Comprimido revestido por película Blister - 63 unidade(s),3;0.02,mg ;mg,,,Drospirenona;Etinilestradiol,48,Via oral,20053000.0,Oral use,G03AA12,drospirenone and ethinylestradiol,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3982,2020171,55761,5619838,Blister - 63 unidade(s),GH0000,63.0,32,,,,7,2,0,N,N,S,N,N,N,N,50026704.0,10038152,,,,3 mg + 0.03 mg,Drospirenona + Etinilestradiol Mylan,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Mylan, Lda.",Drospirenona + Etinilestradiol,1495,Drospirenona + Etinilestradiol Mylan 3 mg + 0.03 mg Comprimido revestido por película Blister - 63 unidade(s),3;0.03,mg ;mg,,,Drospirenona;Etinilestradiol,48,Via oral,20053000.0,Oral use,G03AA12,drospirenone and ethinylestradiol,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3983,2021648,587944,5676945,Blister - 16 unidade(s),GH0000,16.0,32,,,,7,1,0,N,N,S,N,N,N,N,50018299.0,10012677,,,,250 mg,Cefuroxima Aurobindo,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Cefuroxima,31,Cefuroxima Aurobindo 250 mg Comprimido revestido por película Blister - 16 unidade(s),250,mg,,,Cefuroxima,48,Via oral,20053000.0,Oral use,J01DC02,cefuroxime,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3984,2021659,587945,5676937,Blister - 16 unidade(s),GH0000,16.0,32,,,,7,1,0,N,N,S,N,N,N,N,50018337.0,10013754,,,,500 mg,Cefuroxima Aurobindo,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"Generis Farmacêutica, S.A.",Cefuroxima,31,Cefuroxima Aurobindo 500 mg Comprimido revestido por película Blister - 16 unidade(s),500,mg,,,Cefuroxima,48,Via oral,20053000.0,Oral use,J01DC02,cefuroxime,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
3985,2023242,588661,5671367,Frasco - 1 unidade(s) - 200 ml,GH0000,1.0,32,200.0,12.0,,8,1,0,N,N,N,S,S,N,N,50004336.0,10026381,,,,20 mg/ml,Dimidon,N,Suspensão oral,5,,Medicamento Uso Humano,,Autorizado,MNSRM,"Laboratórios Basi - Indústria Farmacêutica, S.A",Ibuprofeno,71,Dimidon 20 mg/ml Suspensão oral Frasco - 1 unidade(s) - 200 ml,20,mg,1,ml,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10106000.0,Oral suspension,Suspensão oral,Suspensão oral
3986,2023244,588662,5671375,Frasco - 1 unidade(s) - 200 ml,GH0000,1.0,32,200.0,12.0,,8,1,0,N,N,S,S,S,N,N,50057642.0,10107399,,,,40 mg/ml,Dimidon,N,Suspensão oral,5,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratórios Basi - Indústria Farmacêutica, S.A",Ibuprofeno,71,Dimidon 40 mg/ml Suspensão oral Frasco - 1 unidade(s) - 200 ml,40,mg,1,ml,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10106000.0,Oral suspension,Suspensão oral,Suspensão oral
3987,2023457,588675,5624333,Bisnaga - 1 unidade(s) - 100 g,GH0000,1.0,32,100.0,2.0,,58,1,0,N,N,N,S,S,N,N,50008285.0,10011422,,,,10 mg/g,Wergyl,N,Gel,84,,Medicamento Uso Humano,,Autorizado,MNSRM,"Labialfarma - Laboratório de Produtos Farmacêuticos e Nutracêuticos, S.A.",Diclofenac,46,Wergyl 10 mg/g Gel Bisnaga - 1 unidade(s) - 100 g,10,mg,1,g,Diclofenac,3,Uso cutâneo,20003000.0,Cutaneous use,M02AA15,diclofenac,10503000.0,Gel,Gel,Gel
3988,2023992,588922,5745013,Seringa pré-cheia - 2 unidade(s) - 1 ml,GH0000,2.0,32,1.0,12.0,,43,2,0,N,N,S,N,N,N,N,50172352.0,10127882,,,,100 mg/1 ml,Crusia,N,Solução injetável em seringa pré-cheia,835,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratorios Farmacéuticos Rovi, S.A.",Enoxaparina sódica,492,Crusia 100 mg/1 ml Solução injetável em seringa pré-cheia Seringa pré-cheia - 2 unidade(s) - 1 ml,100,mg,1,ml,Enoxaparina sódica,42;58;144,Via intravenosa;Via subcutânea;Uso extracorpóreo,20045000.0;20066000.0;20011500.0,Intravenous use;Subcutaneous use;Extracorporeal use,B01AB05,enoxaparin,50060300.0,Solution for injection in pre-filled syringe,Solução injetável em seringa pré-cheia,Solução injetável em seringa pré-cheia
3989,2024052,588949,5659362,Caneta pré-cheia - 5 unidade(s) - 3 ml,GH0000,5.0,32,3.0,12.0,,5,2,0,N,N,S,N,N,N,N,50159666.0,10109286,,,,100 U/ml,Abasaglar,N,Solução injetável em caneta pré-cheia,907,,Medicamento Uso Humano,,Autorizado,MSRM,"Eli Lilly Nederland, B.V.",Insulina glargina,1202,Abasaglar 100 U/ml Solução injetável em caneta pré-cheia Caneta pré-cheia - 5 unidade(s) - 3 ml,100,U,1,ml,Insulina glargina,58,Via subcutânea,20066000.0,Subcutaneous use,A10AE04,insulin glargine,50060200.0,Solution for injection in pre-filled pen,Solução injetável em caneta pré-cheia,Solução injetável em caneta pré-cheia
3990,2024054,588921,5744750,Seringa pré-cheia - 2 unidade(s) - 1 ml,GH0000,2.0,32,1.0,12.0,,43,2,0,N,N,S,N,N,N,N,50172352.0,10127882,,,,100 mg/1 ml,Enoxaparina Rovi,N,Solução injetável em seringa pré-cheia,835,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratorios Farmacéuticos Rovi, S.A.",Enoxaparina sódica,492,Enoxaparina Rovi 100 mg/1 ml Solução injetável em seringa pré-cheia Seringa pré-cheia - 2 unidade(s) - 1 ml,100,mg,1,ml,Enoxaparina sódica,42;58;144,Via intravenosa;Via subcutânea;Uso extracorpóreo,20045000.0;20066000.0;20011500.0,Intravenous use;Subcutaneous use;Extracorporeal use,B01AB05,enoxaparin,50060300.0,Solution for injection in pre-filled syringe,Solução injetável em seringa pré-cheia,Solução injetável em seringa pré-cheia
3991,2024270,6661,5622642,Frasco - 1 unidade(s) - 100 ml,GH0000,1.0,32,100.0,12.0,,8,1,0,N,N,N,N,N,N,N,50147064.0,10003265,,,,24 mg/ml,Paramolan,N,Solução oral,4,,Medicamento Uso Humano,,Autorizado,MNSRM,"Medinfar Consumer Health - Produtos Farmacêuticos, Lda.",Paracetamol,95,Paramolan 24 mg/ml Solução oral Frasco - 1 unidade(s) - 100 ml,24,mg,1,ml,Paracetamol,48,Via oral,20053000.0,Oral use,N02BE01,paracetamol,10105000.0,Oral solution,Solução oral,Solução oral
3992,2024392,589101,5668520,Seringa pré-cheia - 1 unidade(s),GH0000,1.0,32,,,,43,2,0,N,N,S,N,N,N,N,50156217.0,10119921,,,,3.6 mg,Goserrelina Teva,N,Implante em seringa pré-cheia,962,,Medicamento Uso Humano,,Autorizado,MSRM,"Teva Pharma - Produtos Farmacêuticos, Lda.",Goserrelina,633,Goserrelina Teva 3.6 mg Implante em seringa pré-cheia Seringa pré-cheia - 1 unidade(s),3.6,mg,,,Goserrelina,58,Via subcutânea,20066000.0,Subcutaneous use,L02AE03,goserelin,50029750.0,Implant in pre-filled syringe,Implante em seringa pré-cheia,Implante em seringa pré-cheia
3993,2024393,589102,5668546,Seringa pré-cheia - 1 unidade(s),GH0000,1.0,32,,,,43,2,0,N,N,S,N,N,N,N,50156225.0,10119914,,,,10.8 mg,Goserrelina Teva LA,N,Implante em seringa pré-cheia,962,,Medicamento Uso Humano,,Autorizado,MSRM restrita - Alínea b),"Teva Pharma - Produtos Farmacêuticos, Lda.",Goserrelina,633,Goserrelina Teva LA 10.8 mg Implante em seringa pré-cheia Seringa pré-cheia - 1 unidade(s),10.8,mg,,,Goserrelina,58,Via subcutânea,20066000.0,Subcutaneous use,L02AE03,goserelin,50029750.0,Implant in pre-filled syringe,Implante em seringa pré-cheia,Implante em seringa pré-cheia
3994,2025193,589501,5658166,Saco - 50 unidade(s) - 50 ml,GH0000,50.0,32,50.0,12.0,,4,1,0,N,N,S,N,N,N,N,50047337.0,10002836,,,,10 mg/ml,Paracetamol Grifols,S,Solução para perfusão,215,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratorios Grifols, S.A.",Paracetamol,95,Paracetamol Grifols 10 mg/ml Solução para perfusão Saco - 50 unidade(s) - 50 ml,10,mg,1,ml,Paracetamol,42,Via intravenosa,20045000.0,Intravenous use,N02BE01,paracetamol,11210000.0,Solution for infusion,Solução para perfusão,Solução para perfusão
3995,2025194,589501,5658174,Saco - 50 unidade(s) - 100 ml,GH0000,50.0,32,100.0,12.0,,4,1,0,N,N,S,N,N,N,N,50032291.0,10002829,,,,10 mg/ml,Paracetamol Grifols,S,Solução para perfusão,215,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratorios Grifols, S.A.",Paracetamol,95,Paracetamol Grifols 10 mg/ml Solução para perfusão Saco - 50 unidade(s) - 100 ml,10,mg,1,ml,Paracetamol,42,Via intravenosa,20045000.0,Intravenous use,N02BE01,paracetamol,11210000.0,Solution for infusion,Solução para perfusão,Solução para perfusão
3996,2025195,589501,5658208,Saco - 50 unidade(s) - 100 ml,GH0000,50.0,32,100.0,12.0,,4,1,0,N,N,S,N,N,N,N,50032291.0,10002829,,,,10 mg/ml,Paracetamol Grifols,S,Solução para perfusão,215,,Medicamento Uso Humano,,Autorizado,MSRM,"Laboratorios Grifols, S.A.",Paracetamol,95,Paracetamol Grifols 10 mg/ml Solução para perfusão Saco - 50 unidade(s) - 100 ml,10,mg,1,ml,Paracetamol,42,Via intravenosa,20045000.0,Intravenous use,N02BE01,paracetamol,11210000.0,Solution for infusion,Solução para perfusão,Solução para perfusão
3997,2025431,589641,5631023,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,1,0,N,N,N,S,S,N,N,50001981.0,10002512,,,,500 mg,Paracetamol Wellsmed,N,Comprimido,271,,Medicamento Uso Humano,,Autorizado,MNSRM,"Laboratórios Azevedos - Indústria Farmacêutica, S.A.",Paracetamol,95,Paracetamol Wellsmed 500 mg Comprimido Blister - 20 unidade(s),500,mg,,,Paracetamol,48,Via oral,20053000.0,Oral use,N02BE01,paracetamol,10219000.0,Tablet,Comprimido,Comprimido
3998,2025459,589646,5632237,Bisnaga - 1 unidade(s) - 100 g,GH0000,1.0,32,100.0,2.0,,58,1,0,N,N,N,S,S,N,N,50008285.0,10011422,,,,10 mg/g,Diclofenac Wellsmed,S,Gel,84,,Medicamento Uso Humano,,Autorizado,MNSRM,"Laboratórios Azevedos - Indústria Farmacêutica, S.A.",Diclofenac,46,Diclofenac Wellsmed 10 mg/g Gel Bisnaga - 1 unidade(s) - 100 g,10,mg,1,g,Diclofenac,3,Uso cutâneo,20003000.0,Cutaneous use,M02AA15,diclofenac,10503000.0,Gel,Gel,Gel
3999,2025930,51997,5625025,Bisnaga - 1 unidade(s) - 180 g,GH0000,1.0,32,180.0,2.0,,58,1,0,N,N,N,S,S,N,N,50184148.0,10133134,,,,20 mg/g,Voltaren Emulgelex,N,Gel,84,,Medicamento Uso Humano,,Autorizado,MNSRM,GlaxoSmithKline Consumer Healthcare Produtos para a Saúde e Higiene Lda.,Diclofenac,46,Voltaren Emulgelex 20 mg/g Gel Bisnaga - 1 unidade(s) - 180 g,20,mg,1,g,Diclofenac,3,Uso cutâneo,20003000.0,Cutaneous use,M02AA15,diclofenac,10503000.0,Gel,Gel,Gel
4000,2026137,590004,5661426,Recipiente para comprimidos - 30 unidade(s),GH0000,30.0,32,,,,57,2,0,N,N,S,S,S,N,N,50156314.0,10119177,,,,10 mg + 5 mg + 5 mg,Triveram,N,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,Les Laboratoires Servier,Atorvastatina + Perindopril + Amlodipina,3633,Triveram 10 mg + 5 mg + 5 mg Comprimido revestido por película Recipiente para comprimidos - 30 unidade(s),10;5;5,mg ;mg ;mg,,,Atorvastatina;Perindopril;Amlodipina,48,Via oral,20053000.0,Oral use,C10BX11,"atorvastatin, amlodipine and perindopril",10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
4001,2026144,590005,5662036,Recipiente para comprimidos - 30 unidade(s),GH0000,30.0,32,,,,57,2,0,N,N,S,S,S,N,N,50156306.0,10119160,,,,40 mg + 10 mg + 10 mg,Triveram,N,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,Les Laboratoires Servier,Atorvastatina + Perindopril + Amlodipina,3633,Triveram 40 mg + 10 mg + 10 mg Comprimido revestido por película Recipiente para comprimidos - 30 unidade(s),40;10;10,mg ;mg ;mg,,,Atorvastatina;Perindopril;Amlodipina,48,Via oral,20053000.0,Oral use,C10BX11,"atorvastatin, amlodipine and perindopril",10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
4002,2026154,590006,5661566,Recipiente para comprimidos - 30 unidade(s),GH0000,30.0,32,,,,57,2,0,N,N,S,S,S,N,N,50156284.0,10119145,,,,20 mg + 10 mg + 5 mg,Triveram,N,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,Les Laboratoires Servier,Atorvastatina + Perindopril + Amlodipina,3633,Triveram 20 mg + 10 mg + 5 mg Comprimido revestido por película Recipiente para comprimidos - 30 unidade(s),20;10;5,mg ;mg ;mg,,,Atorvastatina;Perindopril;Amlodipina,48,Via oral,20053000.0,Oral use,C10BX11,"atorvastatin, amlodipine and perindopril",10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
4003,2026159,590007,5661574,Recipiente para comprimidos - 30 unidade(s),GH0000,30.0,32,,,,57,2,0,N,N,S,S,S,N,N,50156292.0,10119152,,,,20 mg + 10 mg + 10 mg,Triveram,N,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,Les Laboratoires Servier,Atorvastatina + Perindopril + Amlodipina,3633,Triveram 20 mg + 10 mg + 10 mg Comprimido revestido por película Recipiente para comprimidos - 30 unidade(s),20;10;10,mg ;mg ;mg,,,Atorvastatina;Perindopril;Amlodipina,48,Via oral,20053000.0,Oral use,C10BX11,"atorvastatin, amlodipine and perindopril",10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
4004,2026173,590008,5661558,Recipiente para comprimidos - 30 unidade(s),GH0000,30.0,32,,,,57,2,0,N,N,S,S,S,N,N,50156276.0,10119138,,,,20 mg + 5 mg + 5 mg,Triveram,N,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,Les Laboratoires Servier,Atorvastatina + Perindopril + Amlodipina,3633,Triveram 20 mg + 5 mg + 5 mg Comprimido revestido por película Recipiente para comprimidos - 30 unidade(s),20;5;5,mg ;mg ;mg,,,Atorvastatina;Perindopril;Amlodipina,48,Via oral,20053000.0,Oral use,C10BX11,"atorvastatin, amlodipine and perindopril",10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
4005,2026208,577000,5643846,Blister - 12 unidade(s),GH0000,12.0,32,,,,7,1,0,N,N,N,N,N,N,N,50001981.0,10002512,,,,500 mg,Padolieve,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MNSRM,Alter Pharma NV,Paracetamol,95,Padolieve 500 mg Comprimido revestido por película Blister - 12 unidade(s),500,mg,,,Paracetamol,48,Via oral,20053000.0,Oral use,N02BE01,paracetamol,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
4006,2026244,577000,5643853,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,1,0,N,N,N,N,N,N,N,50001981.0,10002512,,,,500 mg,Padolieve,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MNSRM,Alter Pharma NV,Paracetamol,95,Padolieve 500 mg Comprimido revestido por película Blister - 20 unidade(s),500,mg,,,Paracetamol,48,Via oral,20053000.0,Oral use,N02BE01,paracetamol,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
4007,2026353,577001,5643861,Blister - 20 unidade(s),GH0000,20.0,32,,,,7,1,0,N,N,S,N,N,N,N,50036432.0,10002537,,,,1000 mg,Padolieve,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,Alter Pharma NV,Paracetamol,95,Padolieve 1000 mg Comprimido revestido por película Blister - 20 unidade(s),1000,mg,,,Paracetamol,48,Via oral,20053000.0,Oral use,N02BE01,paracetamol,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
4008,2026817,590107,5654538,Blister - 16 unidade(s),GH0000,16.0,32,,,,7,1,0,N,N,S,N,N,N,N,50018299.0,10012677,,,,250 mg,Cefuroxima Krka,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"KRKA d.d., Novo mesto",Cefuroxima,31,Cefuroxima Krka 250 mg Comprimido revestido por película Blister - 16 unidade(s),250,mg,,,Cefuroxima,48,Via oral,20053000.0,Oral use,J01DC02,cefuroxime,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
4009,2026823,590108,5654546,Blister - 16 unidade(s),GH0000,16.0,32,,,,7,1,0,N,N,S,N,N,N,N,50018337.0,10013754,,,,500 mg,Cefuroxima Krka,S,Comprimido revestido por película,39,,Medicamento Uso Humano,,Autorizado,MSRM,"KRKA d.d., Novo mesto",Cefuroxima,31,Cefuroxima Krka 500 mg Comprimido revestido por película Blister - 16 unidade(s),500,mg,,,Cefuroxima,48,Via oral,20053000.0,Oral use,J01DC02,cefuroxime,10221000.0,Film-coated tablet,Comprimido revestido por película,Comprimido revestido por película
4010,2026963,590141,5646708,Frasco - 1 unidade(s) - 100 ml,GH0000,1.0,32,100.0,12.0,,8,1,0,N,N,N,N,N,N,N,50013556.0,10035035,,,,20 mg/ml,Nurofen Morango,N,Suspensão oral,5,,Medicamento Uso Humano,,Autorizado,MNSRM,"Reckitt Benckiser Healthcare, Lda.",Ibuprofeno,71,Nurofen Morango 20 mg/ml Suspensão oral Frasco - 1 unidade(s) - 100 ml,20,mg,1,ml,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10106000.0,Oral suspension,Suspensão oral,Suspensão oral
4011,2026964,590141,5646716,Frasco - 1 unidade(s) - 150 ml,GH0000,1.0,32,150.0,12.0,,8,1,0,N,N,N,N,N,N,N,50013556.0,10035291,,,,20 mg/ml,Nurofen Morango,N,Suspensão oral,5,,Medicamento Uso Humano,,Autorizado,MNSRM,"Reckitt Benckiser Healthcare, Lda.",Ibuprofeno,71,Nurofen Morango 20 mg/ml Suspensão oral Frasco - 1 unidade(s) - 150 ml,20,mg,1,ml,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10106000.0,Oral suspension,Suspensão oral,Suspensão oral
4012,2026965,590141,5646724,Frasco - 1 unidade(s) - 200 ml,GH0000,1.0,32,200.0,12.0,,8,1,0,N,N,N,N,N,N,N,50004336.0,10026381,,,,20 mg/ml,Nurofen Morango,N,Suspensão oral,5,,Medicamento Uso Humano,,Autorizado,MNSRM,"Reckitt Benckiser Healthcare, Lda.",Ibuprofeno,71,Nurofen Morango 20 mg/ml Suspensão oral Frasco - 1 unidade(s) - 200 ml,20,mg,1,ml,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10106000.0,Oral suspension,Suspensão oral,Suspensão oral
4013,2026968,590141,5646732,Frasco - 1 unidade(s) - 100 ml,GH0000,1.0,32,100.0,12.0,,8,1,0,N,N,N,N,N,N,N,50013556.0,10035035,,,,20 mg/ml,Nurofen Morango,N,Suspensão oral,5,,Medicamento Uso Humano,,Autorizado,MNSRM,"Reckitt Benckiser Healthcare, Lda.",Ibuprofeno,71,Nurofen Morango 20 mg/ml Suspensão oral Frasco - 1 unidade(s) - 100 ml,20,mg,1,ml,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10106000.0,Oral suspension,Suspensão oral,Suspensão oral
4014,2026969,590141,5646740,Frasco - 1 unidade(s) - 150 ml,GH0000,1.0,32,150.0,12.0,,8,1,0,N,N,N,N,N,N,N,50013556.0,10035291,,,,20 mg/ml,Nurofen Morango,N,Suspensão oral,5,,Medicamento Uso Humano,,Autorizado,MNSRM,"Reckitt Benckiser Healthcare, Lda.",Ibuprofeno,71,Nurofen Morango 20 mg/ml Suspensão oral Frasco - 1 unidade(s) - 150 ml,20,mg,1,ml,Ibuprofeno,48,Via oral,20053000.0,Oral use,M01AE01,ibuprofen,10106000.0,Oral suspension,Suspensão oral,Suspensão oral
